date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:01	773433/773433	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:00%20GMT	https://greenturflandscaping.com.au/landscaping-north-geelong/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-north-geelong/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:02	54268/54268	---MCZ	200	added ('OK')	text/css	etag:W/%22679a3226-d3fc%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_d88905f535920a289bf0df71d35c9021.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_d88905f535920a289bf0df71d35c9021.css	(from https://greenturflandscaping.com.au/artificial-grass/)
23:01:02	773419/773419	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:01%20GMT	https://greenturflandscaping.com.au/landscaping-geelong-west/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-geelong-west/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:03	773209/773209	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:02%20GMT	https://greenturflandscaping.com.au/landscaping-newtown/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-newtown/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:03	773210/773210	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:02%20GMT	https://greenturflandscaping.com.au/landscaping-highton/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-highton/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:04	773213/773213	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:03%20GMT	https://greenturflandscaping.com.au/landscaping-belmont/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-belmont/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:04	773291/773291	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:03%20GMT	https://greenturflandscaping.com.au/landscaping-grovedale/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-grovedale/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:05	773217/773217	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:04%20GMT	https://greenturflandscaping.com.au/landscaping-geelong/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-geelong/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:05	773371/773371	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:04%20GMT	https://greenturflandscaping.com.au/western-melbourne/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/western-melbourne/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:06	773219/773219	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:05%20GMT	https://greenturflandscaping.com.au/landscaping-leopold/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-leopold/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:06	773517/773517	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:05%20GMT	https://greenturflandscaping.com.au/landscaping-clifton-springs/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-clifton-springs/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:07	773375/773375	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2017:31:06%20GMT	https://greenturflandscaping.com.au/landscaping-ocean-grove/	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/landscaping-ocean-grove/index.html	(from https://greenturflandscaping.com.au/service-areas/)
23:01:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:31:06%20GMT	https://greenturflandscaping.com.au/?p=898	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/indexd255.html	(from https://greenturflandscaping.com.au/instant-quote/)
23:01:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:31:06%20GMT	https://greenturflandscaping.com.au/?p=4416	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/indexd8cf.html	(from https://greenturflandscaping.com.au/landscaping/)
23:01:07	121802/121802	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:02%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/4953	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/4953.json	(from https://greenturflandscaping.com.au/artificial-grass/)
23:01:07	2507/2507	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:07%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fartificial-grass%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embedd298.json	(from https://greenturflandscaping.com.au/artificial-grass/)
23:01:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:31:07%20GMT	https://greenturflandscaping.com.au/?p=4953	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/index6a21.html	(from https://greenturflandscaping.com.au/artificial-grass/)
23:01:08	2682/2682	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:31:07%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fartificial-grass%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed4ed8	(from https://greenturflandscaping.com.au/artificial-grass/)
23:01:09	465135/465135	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22657b1faa-718ef%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/vip-landscape-a013.jpg	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/vip-landscape-a013.jpg	(from https://greenturflandscaping.com.au/artificial-grass/)
23:01:09	54287/54287	---MCZ	200	added ('OK')	text/css	etag:W/%22679a3228-d40f%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_516db2c00443c1db5b543fa1ade1c8ed.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_516db2c00443c1db5b543fa1ade1c8ed.css	(from https://greenturflandscaping.com.au/synthetic-grass/)
23:01:09	121520/121520	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:09%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/4955	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/4955.json	(from https://greenturflandscaping.com.au/synthetic-grass/)
23:01:10	2497/2497	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:10%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fsynthetic-grass%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed058d.json	(from https://greenturflandscaping.com.au/synthetic-grass/)
23:01:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:31:10%20GMT	https://greenturflandscaping.com.au/?p=4955	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/indexdca8.html	(from https://greenturflandscaping.com.au/synthetic-grass/)
23:01:11	2672/2672	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:31:10%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fsynthetic-grass%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embede341	(from https://greenturflandscaping.com.au/synthetic-grass/)
23:01:11	54451/54451	---MCZ	200	added ('OK')	text/css	etag:W/%22679bc1db-d4b3%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_ae5c0750d1bd939fb4ebab464579fb2a.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_ae5c0750d1bd939fb4ebab464579fb2a.css	(from https://greenturflandscaping.com.au/tree-plants/)
23:01:12	120842/120842	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:12%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/4957	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/4957.json	(from https://greenturflandscaping.com.au/tree-plants/)
23:01:12	2473/2473	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:12%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Ftree-plants%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed6d97.json	(from https://greenturflandscaping.com.au/tree-plants/)
23:01:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:31:12%20GMT	https://greenturflandscaping.com.au/?p=4957	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/indexecb3.html	(from https://greenturflandscaping.com.au/tree-plants/)
23:01:13	2648/2648	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:31:13%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Ftree-plants%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed9d78	(from https://greenturflandscaping.com.au/tree-plants/)
23:01:14	315778/315778	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22657b1faa-4d182%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/vip-landscape-a010.jpg	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/vip-landscape-a010.jpg	(from https://greenturflandscaping.com.au/tree-plants/)
23:01:14	54214/54214	---MCZ	200	added ('OK')	text/css	etag:W/%22679dc6f3-d3c6%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_d101676ddc198c46dbbfa4bdb7157254.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_d101676ddc198c46dbbfa4bdb7157254.css	(from https://greenturflandscaping.com.au/designing/)
23:01:14	122381/122381	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:14%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/4959	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/4959.json	(from https://greenturflandscaping.com.au/designing/)
23:01:15	2501/2501	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:14%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fdesigning%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embedd7d4.json	(from https://greenturflandscaping.com.au/designing/)
23:01:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:31:15%20GMT	https://greenturflandscaping.com.au/?p=4959	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/index2b7a.html	(from https://greenturflandscaping.com.au/designing/)
23:01:16	2676/2676	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:31:15%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fdesigning%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embedcfe3	(from https://greenturflandscaping.com.au/designing/)
23:01:16	54264/54264	---MCZ	200	added ('OK')	text/css	etag:W/%22679b306d-d3f8%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_8da8f6069d688f29b10508dc0627f4ec.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_8da8f6069d688f29b10508dc0627f4ec.css	(from https://greenturflandscaping.com.au/tree-removal/)
23:01:17	121127/121127	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:16%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/4782	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/4782.json	(from https://greenturflandscaping.com.au/tree-removal/)
23:01:17	2471/2471	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:17%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Ftree-removal%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed96b9.json	(from https://greenturflandscaping.com.au/tree-removal/)
23:01:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:31:17%20GMT	https://greenturflandscaping.com.au/?p=4782	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/index5729.html	(from https://greenturflandscaping.com.au/tree-removal/)
23:01:18	2646/2646	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:31:17%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Ftree-removal%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed7f1c	(from https://greenturflandscaping.com.au/tree-removal/)
23:01:18	54426/54426	---MCZ	200	added ('OK')	text/css	etag:W/%226799f7c0-d49a%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_de12dcc31ab5946ab2461335b22c1934.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_de12dcc31ab5946ab2461335b22c1934.css	(from https://greenturflandscaping.com.au/stump-grinding/)
23:01:19	121609/121609	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:18%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/5004	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/5004.json	(from https://greenturflandscaping.com.au/stump-grinding/)
23:01:19	2489/2489	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:19%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fstump-grinding%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed4282.json	(from https://greenturflandscaping.com.au/stump-grinding/)
23:01:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:31:19%20GMT	https://greenturflandscaping.com.au/?p=5004	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/index6ce7.html	(from https://greenturflandscaping.com.au/stump-grinding/)
23:01:20	2664/2664	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:31:19%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fstump-grinding%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embedae17	(from https://greenturflandscaping.com.au/stump-grinding/)
23:01:21	54574/54574	---MCZ	200	added ('OK')	text/css	etag:W/%22679bed8d-d52e%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_73c874010e5764180f19363474129af7.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_73c874010e5764180f19363474129af7.css	(from https://greenturflandscaping.com.au/tree-cutting-and-removal/)
23:01:21	690417/690417	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22657fb83b-a88f1%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/Stump-Grinding.jpg	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/Stump-Grinding.jpg	(from https://greenturflandscaping.com.au/stump-grinding/)
23:01:21	122347/122347	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:21%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/5002	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/5002.json	(from https://greenturflandscaping.com.au/tree-cutting-and-removal/)
23:01:22	2540/2540	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:31:21%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Ftree-cutting-and-removal%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed7f01.json	(from https://greenturflandscaping.com.au/tree-cutting-and-removal/)
